+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                     ;
+-------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                 ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; AXI_INTERFACE|mm_interconnect_0|router_033|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_033                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_032|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_032                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_031|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_031                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_030|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_030                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_029|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_029                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_028|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_028                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_027|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_027                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_026|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_026                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_025|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_025                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_024|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_024                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_023|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_023                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_022|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_022                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_021|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_021                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_020|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_020                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_019|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_019                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_018|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_018                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_017|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_017                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_016|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_016                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_015|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_015                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_014|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_014                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_013|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_013                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_012|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_012                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_011|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_011                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_010|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_010                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_009|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_009                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_008|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_008                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_007|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_007                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_006|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_006                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_005|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_005                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_004|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_004                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_003|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_003                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_002|the_default_decode                                                                             ; 0     ; 72             ; 0            ; 72             ; 72     ; 72              ; 72            ; 72              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_002                                                                                                ; 137   ; 0              ; 2            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_001|the_default_decode                                                                             ; 0     ; 42             ; 0            ; 42             ; 42     ; 42              ; 42            ; 42              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router_001                                                                                                ; 137   ; 0              ; 8            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router|the_default_decode                                                                                 ; 0     ; 42             ; 0            ; 42             ; 42     ; 42              ; 42            ; 42              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|router                                                                                                    ; 137   ; 0              ; 8            ; 0              ; 171    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_to_w_0_s1_agent_rdata_fifo                                                                       ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_to_w_0_s1_agent_rsp_fifo                                                                         ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_to_w_0_s1_agent|uncompressor                                                                     ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_to_w_0_s1_agent                                                                                  ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_to_w_s1_agent_rdata_fifo                                                                         ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_to_w_s1_agent_rsp_fifo                                                                           ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_to_w_s1_agent|uncompressor                                                                       ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_to_w_s1_agent                                                                                    ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_ready_0_s1_agent_rdata_fifo                                                                      ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_ready_0_s1_agent_rsp_fifo                                                                        ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_ready_0_s1_agent|uncompressor                                                                    ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_ready_0_s1_agent                                                                                 ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_ready_s1_agent_rdata_fifo                                                                        ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_ready_s1_agent_rsp_fifo                                                                          ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_ready_s1_agent|uncompressor                                                                      ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_tx_ready_s1_agent                                                                                   ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_ready_0_s1_agent_rdata_fifo                                                                      ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_ready_0_s1_agent_rsp_fifo                                                                        ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_ready_0_s1_agent|uncompressor                                                                    ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_ready_0_s1_agent                                                                                 ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_ready_s1_agent_rdata_fifo                                                                        ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_ready_s1_agent_rsp_fifo                                                                          ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_ready_s1_agent|uncompressor                                                                      ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_ready_s1_agent                                                                                   ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_r_0_s1_agent_rdata_fifo                                                                          ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_r_0_s1_agent_rsp_fifo                                                                            ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_r_0_s1_agent|uncompressor                                                                        ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_r_0_s1_agent                                                                                     ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_r_s1_agent_rdata_fifo                                                                            ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_r_s1_agent_rsp_fifo                                                                              ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_r_s1_agent|uncompressor                                                                          ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_rx_r_s1_agent                                                                                       ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_en_to_tx_0_s1_agent_rdata_fifo                                                                      ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_en_to_tx_0_s1_agent_rsp_fifo                                                                        ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_en_to_tx_0_s1_agent|uncompressor                                                                    ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_en_to_tx_0_s1_agent                                                                                 ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_en_to_tx_s1_agent_rdata_fifo                                                                        ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_en_to_tx_s1_agent_rsp_fifo                                                                          ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_en_to_tx_s1_agent|uncompressor                                                                      ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|timec_en_to_tx_s1_agent                                                                                   ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|send_fct_now_0_s1_agent_rdata_fifo                                                                        ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|send_fct_now_0_s1_agent_rsp_fifo                                                                          ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|send_fct_now_0_s1_agent|uncompressor                                                                      ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|send_fct_now_0_s1_agent                                                                                   ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|send_fct_now_s1_agent_rdata_fifo                                                                          ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|send_fct_now_s1_agent_rsp_fifo                                                                            ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|send_fct_now_s1_agent|uncompressor                                                                        ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|send_fct_now_s1_agent                                                                                     ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|link_start_0_s1_agent_rdata_fifo                                                                          ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|link_start_0_s1_agent_rsp_fifo                                                                            ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|link_start_0_s1_agent|uncompressor                                                                        ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|link_start_0_s1_agent                                                                                     ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|link_start_s1_agent_rdata_fifo                                                                            ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|link_start_s1_agent_rsp_fifo                                                                              ; 177   ; 39             ; 0            ; 39             ; 136    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|link_start_s1_agent|uncompressor                                                                          ; 54    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|link_start_s1_agent                                                                                       ; 383   ; 39             ; 73           ; 39             ; 380    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; AXI_INTERFACE|mm_interconnect_0|link_disable_0_s1_agent_rdata_fifo                                                                        ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
